id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,is_default,is_fully_paid,income_category,loan_to_income_ratio,credit_age_years,credit_age_category,risk_category,issue_year,issue_month,issue_quarter,issue_season,int_rate_category
68366327,25000.0,, 36 months,5.32,752.87,A,A1,EXCAVTING BUSINESS,10+ years,MORTGAGE,125000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MN,6.66,1.0,1991-04-01,,11.0,0.0,34415.0,60.7,17.0,w,0.0,0.0,27084.831784058,27084.83,25000.0,2084.83,2019-01-01,,,2019-03-01,0,0,Élevé,0.2,24.66803559206023,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68446030,9100.0,, 36 months,7.91,284.79,A,A5,MAINTENANCE TECHNICIAN,10+ years,MORTGAGE,40000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MI,12.57,0.0,2000-08-01,,11.0,0.0,8133.0,22.3,15.0,w,0.0,0.0,10242.166995579,10242.17,9100.0,1142.17,2019-01-01,,,2019-03-01,0,0,Faible,0.2275,15.331964407939768,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68192729,25000.0,, 60 months,14.85,592.79,C,C5,UNDERWRITER,2 years,MORTGAGE,118450.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MA,25.97,0.0,1991-11-01,,12.0,0.0,50627.0,87.1,23.0,w,0.0,0.0,26486.63,26486.63,25000.0,1486.63,2016-05-01,,,2019-01-01,0,0,Élevé,0.2110595187842971,24.082135523613964,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68546877,18000.0,, 36 months,7.49,559.83,A,A4,RECOVERY COORDINATOR,6 years,OWN,60000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,35.0,0.0,2003-10-01,,22.0,0.0,18792.0,47.0,43.0,w,0.0,0.0,20124.5021245195,20124.5,18000.0,2124.5,2018-12-01,,,2018-12-01,0,0,Faible,0.3,12.16700889801506,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68386356,10800.0,, 36 months,11.48,356.04,B,B5,LEAD PROGRAMMER ANALYST,10+ years,OWN,123000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,AZ,23.62,0.0,1994-11-01,,13.0,0.0,70397.0,79.4,23.0,w,0.0,0.0,11787.47,11787.47,10800.0,987.47,2016-12-01,,,2019-03-01,0,0,Élevé,0.0878048780487804,21.08145106091718,20+ ans,Risque modéré,2015,12,4,Hiver,10-15%
68606383,9600.0,, 36 months,9.17,306.04,B,B2,DIRECTOR,2 years,MORTGAGE,150000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,FL,5.54,0.0,2003-04-01,,6.0,1.0,7493.0,55.5,26.0,w,0.0,0.0,10676.366433807,10676.37,9600.0,1076.37,2017-08-01,,,2017-08-01,0,0,Élevé,0.064,12.668035592060232,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68476092,3600.0,, 36 months,11.48,118.68,B,B5,ENVIRONMENTAL TECHNICIAN,3 years,MORTGAGE,55000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OH,14.1,0.0,2005-05-01,,16.0,1.0,3279.0,58.6,27.0,w,0.0,0.0,4266.713647877,4266.71,3600.0,666.71,2019-01-01,,,2019-03-01,0,0,Faible,0.0654545454545454,10.584531143052704,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68526124,12000.0,, 60 months,12.88,272.31,C,C2,POLICE OFFICER,10+ years,OWN,100000.0,Not Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,NY,12.31,3.0,2002-05-01,,12.0,0.0,11078.0,49.6,20.0,w,0.0,0.0,7987.1,7987.1,3941.35,2844.93,2018-03-01,,,2018-07-01,0,0,Moyen,0.12,13.585215605749486,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68445999,35000.0,, 60 months,11.99,778.38,C,C1,CONTROLLER,6 years,MORTGAGE,88000.0,Source Verified,2015-12-01,Current,credit_card,Credit card refinancing,OR,13.3,1.0,1983-08-01,,6.0,0.0,41349.0,64.0,19.0,w,15304.57,15304.57,29520.16,29520.16,19695.43,9824.73,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.3977272727272727,32.33401779603012,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68486599,12000.0,, 36 months,6.49,367.74,A,A2,PATROLMAN,10+ years,MORTGAGE,65000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,PA,19.24,0.0,2002-05-01,,4.0,0.0,7626.0,46.5,20.0,w,0.0,0.0,13001.182624575,13001.18,12000.0,1001.18,2017-10-01,,,2019-03-01,0,0,Moyen,0.1846153846153846,13.585215605749486,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68506121,18000.0,, 36 months,6.99,555.71,A,A3,MANAGER CLIENT RELATIONS,8 years,MORTGAGE,89000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MN,13.88,1.0,1988-01-01,,8.0,0.0,20555.0,70.2,21.0,w,0.0,0.0,19917.279648486,19917.28,18000.0,1917.28,2018-06-01,,,2018-09-01,0,0,Moyen,0.2022471910112359,27.915126625598905,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68202804,22925.0,, 60 months,16.59,564.71,D,D2,CONTROLLER,< 1 year,RENT,51000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,31.04,0.0,1994-11-01,,16.0,0.0,21147.0,65.3,23.0,w,0.0,0.0,30716.8058746566,30716.81,22925.0,7791.81,2018-07-01,,,2018-07-01,0,0,Faible,0.4495098039215686,21.08145106091718,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68425997,8000.0,, 36 months,6.49,245.16,A,A2,HEALTH COVERAGE COORDINATOR,3 years,RENT,120000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,CA,4.91,0.0,1984-07-01,,5.0,0.0,9233.0,15.5,20.0,w,0.0,0.0,8814.079795888001,8814.08,8000.0,814.08,2018-12-01,,,2019-03-01,0,0,Élevé,0.0666666666666666,31.416837782340863,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68596328,7000.0,, 36 months,8.49,220.95,B,B1,DOCTOR,3 years,MORTGAGE,100000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,MI,29.75,2.0,1994-09-01,,18.0,0.0,63792.0,90.5,28.0,f,0.0,0.0,7945.5550170236,7945.56,7000.0,945.56,2019-01-01,,,2019-03-01,0,0,Moyen,0.07,21.24845995893224,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68546741,4500.0,, 36 months,9.8,144.79,B,B3,TRANSPORTATION SECURITY OFFICER,5 years,MORTGAGE,39600.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MD,22.82,0.0,2006-07-01,,9.0,0.0,9374.0,77.5,11.0,w,0.0,0.0,4575.83,4575.83,4500.0,75.83,2016-03-01,,,2019-03-01,0,0,Faible,0.1136363636363636,9.418206707734427,5-10 ans,Risque modéré,2015,12,4,Hiver,5-10%
68366309,11500.0,, 36 months,19.48,424.35,E,E2,TEACHER,10+ years,RENT,33888.0,Verified,2015-12-01,Fully Paid,other,Other,VA,39.16,0.0,1999-05-01,,6.0,1.0,10585.0,59.1,23.0,w,0.0,0.0,15245.022541777,15245.02,11500.0,3745.02,2019-01-01,,,2018-12-01,0,0,Faible,0.3393531633616619,16.58590006844627,10-20 ans,Risque très élevé,2015,12,4,Hiver,15-20%
68416138,18725.0,, 60 months,17.97,475.19,D,D4,LEGAL ADMINISTRATIVE ASSISTANT,10+ years,MORTGAGE,50000.0,Not Verified,2015-12-01,Current,home_improvement,Home improvement,FL,25.83,0.0,1975-09-01,,6.0,0.0,12830.0,77.8,12.0,w,8850.56,8850.56,18010.49,18010.49,9874.44,8136.05,2019-02-01,,2019-04-01,2019-03-01,0,0,Faible,0.3745,40.24914442162902,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68415392,19500.0,, 60 months,19.89,515.44,E,E3,GENERAL MANAGER,10+ years,MORTGAGE,85000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,TN,25.4,2.0,2004-12-01,,11.0,0.0,10936.0,73.9,16.0,w,9437.35,9437.35,19532.85,19532.85,10062.65,9470.2,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.2294117647058823,10.99794661190965,10-20 ans,Risque très élevé,2015,12,4,Hiver,15-20%
68496453,5000.0,, 36 months,9.17,159.4,B,B2,TEACHER,4 years,MORTGAGE,52000.0,Not Verified,2015-12-01,Fully Paid,other,Other,TX,24.79,0.0,2004-09-01,,9.0,0.0,10502.0,28.1,13.0,w,0.0,0.0,5728.672922485,5728.67,5000.0,728.67,2018-11-01,,,2019-03-01,0,0,Faible,0.0961538461538461,11.247091033538672,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68376196,5000.0,, 36 months,8.49,157.82,B,B1,"MANAGER, CONSULTING",2 years,MORTGAGE,141934.0,Not Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,TX,25.58,1.0,1995-02-01,,23.0,1.0,32677.0,53.9,49.0,w,0.0,0.0,5256.93,5256.93,4549.28,692.65,2019-02-01,,,2019-02-01,0,0,Élevé,0.0352276410162469,20.829568788501028,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68536806,2800.0,, 36 months,17.27,100.21,D,D3,IT,7 years,RENT,114400.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,FL,6.34,0.0,2006-09-01,,7.0,0.0,0.0,0.0,22.0,w,0.0,0.0,3605.9691780503,3605.97,2800.0,805.97,2018-12-01,,,2018-12-01,0,0,Élevé,0.0244755244755244,9.24845995893224,5-10 ans,Risque élevé,2015,12,4,Hiver,15-20%
68062777,14150.0,, 60 months,13.44,325.16,C,C3,TEACHER,10+ years,OWN,28321.0,Not Verified,2015-12-01,Current,credit_card,Credit card refinancing,NY,13.56,0.0,1992-05-01,,4.0,0.0,17760.0,81.1,17.0,w,6308.72,6308.72,12329.67,12329.67,7841.28,4488.39,2019-02-01,,2019-04-01,2019-03-01,0,0,Très faible,0.499629250379577,23.58384668035592,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
67799895,12000.0,, 36 months,9.8,386.09,B,B3,CONSULTANT,8 years,RENT,75000.0,Source Verified,2015-12-01,Fully Paid,small_business,Business,WI,14.11,0.0,2001-09-01,,8.0,0.0,12020.0,49.7,17.0,w,0.0,0.0,13872.8507701607,13872.85,12000.0,1872.85,2018-10-01,,,2019-03-01,0,0,Moyen,0.16,14.247775496235455,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68446125,16075.0,, 36 months,12.88,540.71,C,C2,TRUCK DRIVER,3 years,OWN,66666.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OH,13.29,0.0,2004-10-01,,12.0,0.0,8881.0,56.2,19.0,w,0.0,0.0,18178.3384011956,18178.34,16075.0,2103.34,2017-03-01,,,2018-05-01,0,0,Moyen,0.2411274112741127,11.16495550992471,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68386395,21000.0,, 36 months,9.17,669.46,B,B2,FLIGHT PARAMEDIC,4 years,MORTGAGE,85000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,PA,14.65,1.0,1999-07-01,,12.0,0.0,28624.0,83.7,28.0,w,0.0,0.0,23258.8891763014,23258.89,21000.0,2258.89,2017-07-01,,,2019-03-01,0,0,Moyen,0.2470588235294117,16.418891170431213,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68606458,20000.0,, 36 months,5.32,602.3,A,A1,RN / CDI SPECIALIST,10+ years,MORTGAGE,71665.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,IL,12.31,0.0,1976-04-01,,11.0,0.0,19997.0,56.0,16.0,w,0.0,0.0,21667.8496728,21667.85,20000.0,1667.85,2019-01-01,,,2019-03-01,0,0,Moyen,0.2790762575873857,39.66598220396988,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
66096897,19200.0,, 60 months,9.17,400.15,B,B2,PURCHASING DIRECTOR,10+ years,MORTGAGE,132000.0,Not Verified,2015-12-01,Current,home_improvement,Home improvement,CA,20.33,0.0,2006-01-01,,8.0,0.0,19824.0,74.8,17.0,w,8074.57,8074.57,15181.25,15181.25,11125.43,4055.82,2019-02-01,,2019-04-01,2019-03-01,0,0,Élevé,0.1454545454545454,9.91375770020534,5-10 ans,Risque modéré,2015,12,4,Hiver,5-10%
67890239,28000.0,, 60 months,8.49,574.33,B,B1,ASSOCIATE PRODUCT MANAGER,5 years,MORTGAGE,95000.0,Source Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,TX,19.6,0.0,2003-12-01,,24.0,0.0,30169.0,31.8,62.0,w,0.0,0.0,13892.52,13892.52,6349.89,2806.37,2017-05-01,,,2017-09-01,0,0,Moyen,0.2947368421052631,12.0,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68453653,15000.0,, 36 months,9.8,482.61,B,B3,SENIOR RESEARCH & DEVELOPMENT TECH.,2 years,RENT,89000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,19.5,0.0,1996-10-01,,11.0,0.0,6273.0,26.4,24.0,w,0.0,0.0,16072.39,16072.39,15000.0,1072.39,2016-11-01,,,2019-03-01,0,0,Moyen,0.1685393258426966,19.16495550992471,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68446180,15000.0,, 36 months,17.27,536.81,D,D3,CASE MANAGER GS13,7 years,RENT,101000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,39.87,0.0,1989-01-01,,16.0,1.0,23901.0,71.3,36.0,f,0.0,0.0,18498.6140750773,18498.61,15000.0,3498.61,2017-10-01,,,2018-12-01,0,0,Élevé,0.1485148514851485,26.91307323750856,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68516266,35000.0,, 60 months,19.48,917.19,E,E2,INTERNET MANAGER,2 years,RENT,84000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,LA,14.93,1.0,1990-03-01,,7.0,0.0,17671.0,37.6,17.0,w,16863.7,16863.7,34758.53,34758.53,18136.3,16622.23,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.4166666666666667,25.752224503764545,20+ ans,Risque très élevé,2015,12,4,Hiver,15-20%
67848475,24000.0,, 36 months,13.99,820.15,C,C4,SR FIELD PROJECT COORDINATOR,10+ years,MORTGAGE,120000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,LA,8.91,0.0,2009-05-01,,10.0,0.0,16349.0,40.0,10.0,w,0.0,0.0,29049.7842881346,29049.78,24000.0,5049.78,2018-07-01,,,2019-03-01,0,0,Élevé,0.2,6.584531143052704,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68586833,35000.0,, 36 months,15.77,1226.53,D,D1,NATIONAL ACCOUNTS DIRECTOR,4 years,MORTGAGE,120000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,VA,13.34,0.0,2003-08-01,,12.0,0.0,31184.0,73.0,26.0,w,0.0,0.0,43400.1166139752,43400.12,35000.0,8400.12,2018-04-01,,,2018-12-01,0,0,Élevé,0.2916666666666667,12.334017796030116,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68406624,17125.0,, 60 months,27.99,533.1,G,G3,PARALEGAL,4 years,RENT,45000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,RI,17.44,0.0,2008-04-01,,30.0,1.0,14276.0,40.6,42.0,w,0.0,0.0,25280.5415862712,25280.54,17125.0,8155.54,2017-12-01,,,2019-03-01,0,0,Faible,0.3805555555555555,7.665982203969883,5-10 ans,Risque extrême,2015,12,4,Hiver,20-30%
68356089,30000.0,, 60 months,13.99,697.9,C,C4,SYSTEM ADMINISTRATOR,9 years,MORTGAGE,70000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,MO,19.9,0.0,2004-09-01,,7.0,0.0,15676.0,54.8,38.0,w,0.0,0.0,7028.39,7028.39,2150.73,1989.34,2016-07-01,,,2017-02-01,0,0,Moyen,0.4285714285714285,11.247091033538672,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68577138,8000.0,, 36 months,10.78,261.08,B,B4,TEACHER,2 years,MORTGAGE,43500.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,TX,11.98,0.0,2006-01-01,,15.0,0.0,16344.0,43.0,24.0,w,0.0,0.0,6739.03,6739.03,5035.11,1248.65,2018-02-01,,,2018-07-01,0,0,Faible,0.1839080459770115,9.91375770020534,5-10 ans,Risque modéré,2015,12,4,Hiver,10-15%
68577155,5000.0,, 36 months,9.17,159.4,B,B2,CLAIMS MANAGER,3 years,MORTGAGE,113000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,OH,26.45,1.0,1999-08-01,,12.0,0.0,45576.0,72.2,21.0,f,0.0,0.0,5427.9860319463005,5427.99,5000.0,427.99,2017-02-01,,,2019-03-01,0,0,Élevé,0.0442477876106194,16.334017796030118,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68436237,9100.0,, 36 months,9.17,290.1,B,B2,SHOWROOM MANAGER,5 years,MORTGAGE,70000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MA,25.6,0.0,1996-04-01,,8.0,0.0,37505.0,93.3,23.0,w,0.0,0.0,10431.93153372,10431.93,9100.0,1331.93,2019-01-01,,,2019-03-01,0,0,Moyen,0.13,19.66598220396988,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68516197,1800.0,, 36 months,7.49,55.99,A,A4,REGISTRA,10+ years,MORTGAGE,50000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,8.28,0.0,2001-12-01,,6.0,0.0,12327.0,63.2,12.0,w,0.0,0.0,1825.83,1825.83,1800.0,25.83,2016-07-01,,,2018-09-01,0,0,Faible,0.036,13.998631074606434,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68506096,4850.0,, 36 months,7.49,150.85,A,A4,CONTRACT ASSOCIATE,< 1 year,MORTGAGE,56000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MN,6.15,0.0,1997-06-01,,13.0,0.0,4865.0,13.3,28.0,w,0.0,0.0,5104.69,5104.69,4850.0,254.69,2016-10-01,,,2018-04-01,0,0,Faible,0.0866071428571428,18.49965776865161,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
67329305,24000.0,, 36 months,6.99,740.95,A,A3,MANAGER,10+ years,MORTGAGE,127000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,GA,12.07,1.0,1987-08-01,,11.0,0.0,21112.0,38.3,56.0,w,0.0,0.0,26096.687991628,26096.69,24000.0,2096.69,2017-09-01,,,2019-03-01,0,0,Élevé,0.1889763779527559,28.33401779603012,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
67988731,8000.0,, 36 months,5.32,240.92,A,A1,DISPATCHER,10+ years,OWN,31500.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,15.62,0.0,1975-04-01,,12.0,0.0,4795.0,15.6,22.0,w,0.0,0.0,8667.000127286801,8667.0,8000.0,667.0,2018-12-01,,,2018-12-01,0,0,Faible,0.2539682539682539,40.66803559206024,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68212274,10000.0,, 36 months,9.17,318.79,B,B2,SALES,3 years,MORTGAGE,35000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,WA,11.69,0.0,1987-02-01,,9.0,2.0,10705.0,59.1,32.0,w,0.0,0.0,11044.5998557246,11044.6,10000.0,1044.6,2017-06-01,,,2018-10-01,0,0,Faible,0.2857142857142857,28.829568788501028,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68340540,30000.0,, 60 months,10.78,648.99,B,B4,POLICE OFFICER,10+ years,MORTGAGE,89000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,TX,17.72,0.0,2001-03-01,,15.0,0.0,33300.0,62.9,36.0,w,12902.83,12902.83,24616.7,24616.7,17097.17,7519.53,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.3370786516853932,14.75154004106776,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68526208,9600.0,, 36 months,6.49,294.19,A,A2,REGIONAL SALES MANAGER,4 years,RENT,64567.05,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,10.48,0.0,2000-12-01,,7.0,0.0,8073.0,44.8,15.0,w,0.0,0.0,10263.8060462786,10263.81,9600.0,663.81,2017-05-01,,,2017-08-01,0,0,Moyen,0.1486826485026031,14.99794661190965,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68574173,35000.0,, 60 months,19.48,917.19,E,E2,TEACHER,10+ years,MORTGAGE,100000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,IL,22.28,0.0,1994-01-01,,10.0,0.0,47020.0,81.2,14.0,f,16854.6,16854.6,34758.53,34758.53,18145.4,16613.13,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.35,21.913757700205338,20+ ans,Risque très élevé,2015,12,4,Hiver,15-20%
68584702,20000.0,, 60 months,18.99,518.71,E,E1,OFFICE MANAGER,1 year,OWN,52000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MS,26.93,0.0,2002-08-01,,17.0,0.0,14786.0,52.2,43.0,w,0.0,0.0,25722.4639170387,25722.46,20000.0,5722.46,2017-09-01,,,2019-02-01,0,0,Faible,0.3846153846153846,13.333333333333334,10-20 ans,Risque très élevé,2015,12,4,Hiver,15-20%
68466335,10000.0,, 36 months,5.32,301.15,A,A1,MANAGER,10+ years,OWN,32500.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,DE,12.15,0.0,1995-04-01,,6.0,0.0,11685.0,26.0,14.0,w,0.0,0.0,10772.44,10772.44,10000.0,772.44,2018-05-01,,,2018-10-01,0,0,Faible,0.3076923076923077,20.66803559206023,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68516214,6000.0,, 36 months,5.32,180.69,A,A1,A/R - A/P CLERK,10+ years,MORTGAGE,80000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,WV,13.5,0.0,1986-12-01,,20.0,0.0,48408.0,20.0,39.0,w,0.0,0.0,6487.8078049407,6487.81,6000.0,487.81,2018-10-01,,,2019-03-01,0,0,Moyen,0.075,28.999315537303215,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68523332,22000.0,, 36 months,5.32,662.53,A,A1,TEACHER,10+ years,MORTGAGE,110000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,TX,7.21,0.0,1977-07-01,,7.0,0.0,24075.0,40.9,23.0,w,0.0,0.0,23837.633604413,23837.63,22000.0,1837.63,2019-01-01,,,2019-02-01,0,0,Élevé,0.2,38.417522245037645,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68546827,28000.0,, 60 months,11.99,622.71,C,C1,POST CLOSING,1 year,MORTGAGE,82000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,CA,10.57,0.0,2006-12-01,,15.0,0.0,2112.0,2.0,29.0,w,0.0,0.0,29501.2,29501.2,28000.0,1501.2,2016-06-01,,,2016-06-01,0,0,Moyen,0.3414634146341463,8.999315537303216,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68516324,5000.0,, 36 months,7.91,156.48,A,A5,COMMERCIAL RELATIONSHIP MANAGER,4 years,RENT,93000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,14.3,2.0,1982-07-01,,9.0,0.0,11220.0,24.3,30.0,w,0.0,0.0,5365.9404318701,5365.94,5000.0,365.94,2017-02-01,,,2019-03-01,0,0,Moyen,0.053763440860215,33.41820670773443,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68446077,12500.0,, 60 months,9.17,260.52,B,B2,TEACHER,10+ years,OWN,85000.0,Not Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,ME,9.3,0.0,2004-10-01,,10.0,1.0,12756.0,29.1,16.0,w,5256.63,5256.63,9883.84,9883.84,7243.37,2640.47,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.1470588235294117,11.16495550992471,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68586642,18000.0,, 36 months,5.32,542.07,A,A1,WAIVER SUPPORT COORDINATOR,10+ years,OWN,76000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,GA,18.44,1.0,1996-04-01,,14.0,0.0,2139.0,8.7,29.0,w,0.0,0.0,19486.1217386562,19486.12,18000.0,1486.12,2018-09-01,,,2019-03-01,0,0,Moyen,0.2368421052631578,19.66598220396988,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68526280,10000.0,, 36 months,5.32,301.15,A,A1,SOFTWARE DEVELOPER,10+ years,MORTGAGE,80000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,SC,25.73,0.0,1996-06-01,,16.0,0.0,37657.0,47.5,39.0,w,0.0,0.0,10322.13,10322.13,10000.0,322.13,2016-09-01,,,2019-03-01,0,0,Moyen,0.125,19.498973305954827,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68535736,11200.0,, 36 months,11.99,371.95,C,C1,ASSEMBLY WORKER,< 1 year,RENT,37000.0,Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,IN,7.78,0.0,1994-10-01,,11.0,0.0,16425.0,49.3,13.0,w,0.0,0.0,2488.62,2488.62,1055.87,413.28,2016-05-01,,,2016-04-01,0,0,Faible,0.3027027027027027,21.16632443531828,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68416327,2150.0,, 36 months,17.27,76.95,D,D3,NURSING ASSISTANT,3 years,OWN,18300.0,Verified,2015-12-01,Charged Off,medical,Medical expenses,OH,11.74,0.0,2009-09-01,,11.0,0.0,512.0,13.1,19.0,w,0.0,0.0,582.9,582.9,236.75,155.21,2016-06-01,,,2017-01-01,0,0,Très faible,0.1174863387978142,6.247775496235455,5-10 ans,Risque élevé,2015,12,4,Hiver,15-20%
68553376,9000.0,, 36 months,12.88,302.73,C,C2,SYSTEM ARCHITECT,10+ years,RENT,110000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MO,17.29,0.0,2002-12-01,,16.0,1.0,11701.0,34.6,42.0,w,0.0,0.0,10916.5155184588,10916.52,9000.0,1916.52,2019-01-01,,,2019-03-01,0,0,Élevé,0.0818181818181818,12.999315537303216,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
